
Grêmio,Cuiabá,6,2,2021-09-04 12:49:44
Chapecoense,Fortaleza,5,2,2021-03-19 17:59:11
Athletico-PR,Cuiabá,4,7,2021-09-22 22:58:11
Santos,Sport,7,5,2021-03-22 22:54:32
Ceará,Bragantino,1,4,2021-09-15 03:07:22
Grêmio,Chapecoense,1,3,2021-09-27 07:56:25
Corinthians,América-MG,4,4,2021-04-18 14:25:38
Grêmio,Bahia,4,5,2021-10-21 22:53:02
São Paulo,Flamengo,0,4,2022-01-17 04:24:34
Corinthians,Atlético-GO,3,1,2021-09-14 14:45:34
Sport,Sport,3,1,2021-02-10 23:19:42
Bahia,Athletico-PR,6,2,2021-02-15 01:16:07
São Paulo,América-MG,4,6,2021-10-30 21:37:13
Palmeiras,América-MG,3,1,2022-01-14 20:37:31


Santos,Fluminense,0,4,2021-06-19 23:22:15
Santos,Santos,1,2,2021-08-09 00:47:00
Chapecoense,Fluminense,6,1,2021-07-22 19:57:30
Sport,Chapecoense,4,7,2021-03-31 20:05:43
Athletico-PR,Chapecoense,4,6,2021-07-22 10:56:56
Flamengo,América-MG,7,4,2021-12-26 22:54:32
São Paulo,Cuiabá,5,1,2021-05-17 01:03:13
Palmeiras,São Paulo,7,1,2021-10-29 03:37:58
Cuiabá,Santos,2,5,2021-10-28 02:11:36
Juventude,Juventude,1,6,2021-11-20 03:47:17
Grêmio,Internacional,7,1,2021-09-14 10:54:07

Juventude,Cuiabá,2,4,2022-01-15 10:25:06
Flamengo,Grêmio,2,4,2021-08-01 16:20:37
Chapecoense,Sport,4,7,2021-08-09 18:26:48
Athletico-PR,Palmeiras,1,4,2022-01-02 03:08:11
Cuiabá,Grêmio,4,2,2021-10-21 15:00:31
Santos,Chapecoense,7,3,2021-09-07 14:16:50
América-MG,América-MG,1,1,2021-03-13 16:42:02
Cuiabá,Flamengo,6,0,2021-12-08 11:49:17
Internacional,Santos,1,1,2021-06-24 06:31:44
América-MG,Fortaleza,5,4,2021-08-07 02:36:04
Cuiabá,Flamengo,2,1,2022-01-14 13:06:34
Grêmio,Bragantino,1,0,2021-08-06 21:12:45
Corinthians,Ceará,0,4,2021-10-08 02:18:01
Santos,Palmeiras,1,3,2021-05-15 17:52:50
Atlético-GO,Palmeiras,1,5,2021-04-01 04:52:39
Palmeiras,Bahia,6,3,2021-10-12 05:51:52
Palmeiras,Santos,3,7,2021-05-07 20:31:38
Cuiabá,Internacional,1,2,2021-11-23 06:20:40
Santos,Sport,1,5,2021-05-09 19:13:15
Corinthians,Flamengo,3,7,2021-10-15 05:20:39
Juventude,Ceará,4,1,2021-02-21 01:39:16
Cuiabá,Flamengo,3,4,2021-05-29 17:14:21
Bahia,Athletico-PR,5,7,2022-01-01 14:38:36
Chapecoense,Bahia,6,0,2021-07-02 09:20:02
Santos,Juventude,4,4,2021-10-12 11:26:51
Grêmio,Internacional,6,2,2021-10-08 20:49:12
Atlético-GO,Sport,4,4,2021-09-24 18:12:31
Bahia,Internacional,1,3,2021-03-11 23:47:13
Internacional,Fluminense,4,6,2021-09-26 06:50:24
Grêmio,Internacional,0,3,2021-08-09 09:32:22
Bahia,Santos,1,6,2021-08-07 22:03:53
Flamengo,Atlético-GO,5,5,2021-10-30 14:15:07
Atlético-GO,Fluminense,1,0,2021-03-04 16:42:34
Cuiabá,Ceará,7,3,2021-07-22 12:19:00
Ceará,Internacional,5,2,2021-10-22 11:15:59
América-MG,Juventude,2,6,2021-02-11 12:46:25
São Paulo,Athletico-PR,2,2,2021-08-14 08:58:26
Chapecoense,Fluminense,4,2,2022-01-06 05:11:23
Athletico-PR,Palmeiras,2,1,2021-08-19 12:23:57
Bahia,América-MG,0,1,2021-11-26 06:59:42
Ceará,Sport,7,3,2021-04-24 11:04:10
Chapecoense,Flamengo,4,1,2021-08-21 12:20:51
Cuiabá,Flamengo,3,6,2022-01-17 07:26:49
Bahia,Chapecoense,7,4,2021-04-25 15:42:00
Bahia,Bragantino,4,2,2021-08-05 01:55:55
Flamengo,Bragantino,3,1,2021-04-23 02:26:28
Atlético-GO,Grêmio,3,5,2021-05-01 17:38:37
Juventude,Grêmio,6,6,2021-10-22 08:22:48
São Paulo,Ceará,7,6,2021-07-16 11:28:00
Flamengo,Fortaleza,5,1,2021-05-10 04:10:42
Palmeiras,São Paulo,3,0,2021-02-09 00:39:26
Flamengo,Athletico-PR,1,1,2021-09-05 15:01:08
Ceará,Fortaleza,1,2,2021-05-02 09:15:54
Bahia,Corinthians,2,6,2021-03-17 04:50:52
Corinthians,Internacional,5,3,2022-01-16 00:33:25
Athletico-PR,Palmeiras,6,4,2021-05-31 09:44:20
Athletico-PR,Sport,6,3,2021-09-29 12:11:25
São Paulo,Internacional,1,6,2021-06-29 03:27:26
América-MG,Corinthians,1,1,2021-09-28 17:39:02
América-MG,São Paulo,0,2,2021-09-08 19:52:03
Athletico-PR,Fortaleza,7,5,2021-02-03 05:38:26
Flamengo,Atlético-GO,0,6,2021-04-02 06:42:24
Internacional,Athletico-PR,5,7,2021-07-27 21:05:37
Palmeiras,Fluminense,4,5,2021-09-07 21:35:44
Fluminense,Atlético-GO,7,1,2021-10-18 04:13:24
Ceará,Santos,2,5,2021-10-24 11:59:50
Corinthians,Flamengo,2,6,2021-07-06 10:01:56
Internacional,São Paulo,1,2,2021-07-16 20:54:35
Fluminense,Santos,3,2,2021-07-25 19:25:00
Athletico-PR,Internacional,2,3,2021-11-05 18:27:27
Sport,Flamengo,7,4,2021-07-11 16:37:32
América-MG,Athletico-PR,3,4,2022-01-04 16:25:08
Atlético-GO,Fluminense,7,3,2021-05-07 16:35:22
Juventude,São Paulo,1,7,2021-08-04 16:29:44
Atlético-GO,América-MG,2,5,2021-06-24 20:14:32
Palmeiras,Bahia,0,7,2021-06-13 02:56:32
Palmeiras,Ceará,7,5,2022-01-06 21:25:21
Ceará,Fluminense,6,6,2021-04-01 14:04:16
Sport,Internacional,4,5,2021-11-20 22:36:22
Corinthians,Corinthians,5,6,2021-09-15 18:04:49
América-MG,Corinthians,1,3,2021-03-05 16:10:28
São Paulo,Athletico-PR,6,2,2021-10-01 18:56:22
Atlético-GO,Ceará,4,4,2021-05-23 15:38:33
Internacional,Corinthians,1,6,2021-08-19 02:00:07
Juventude,Sport,5,5,2021-10-15 09:22:13
Palmeiras,Atlético-GO,2,1,2022-01-14 06:54:03
Athletico-PR,Flamengo,4,4,2021-07-09 08:59:10
Grêmio,Palmeiras,6,7,2021-03-15 12:45:06
Athletico-PR,América-MG,3,2,2021-03-22 19:45:06
Cuiabá,Atlético-GO,3,4,2021-04-12 10:27:55
São Paulo,Sport,7,4,2021-05-28 20:01:56
Flamengo,Grêmio,2,6,2021-05-20 18:26:00
Juventude,Corinthians,5,5,2021-05-12 17:55:15
Corinthians,Fortaleza,0,2,2021-11-01 21:32:24
Internacional,Internacional,1,7,2021-02-25 18:54:50
América-MG,Grêmio,3,6,2021-12-14 02:26:29
São Paulo,São Paulo,1,2,2021-08-22 01:54:45
Fluminense,São Paulo,0,5,2021-04-08 05:51:23
América-MG,Cuiabá,7,4,2021-10-07 07:58:10
Santos,Corinthians,4,3,2021-12-23 23:11:39
Flamengo,Juventude,4,6,2021-11-16 18:30:13
Grêmio,Bahia,2,4,2022-01-22 03:59:45
Fluminense,Fluminense,1,1,2021-07-23 20:57:47
Flamengo,América-MG,1,2,2021-11-16 06:07:55
São Paulo,Atlético-GO,5,1,2021-03-17 17:01:33
América-MG,Corinthians,2,4,2021-09-27 06:27:09
Sport,Flamengo,3,0,2021-05-12 20:34:53
Corinthians,Palmeiras,3,7,2021-12-04 15:56:08
Fluminense,Bragantino,1,7,2021-08-18 09:38:20
América-MG,Ceará,3,3,2021-04-20 06:45:04
São Paulo,Bragantino,2,1,2021-03-08 20:51:09
América-MG,Grêmio,6,0,2021-07-04 10:44:47
Bahia,Atlético-GO,5,3,2021-03-25 09:38:22
Corinthians,Ceará,6,1,2022-01-24 14:12:31
Bahia,Atlético-GO,6,7,2021-10-08 16:46:59
Chapecoense,Fluminense,5,7,2021-02-27 01:44:25
Santos,Bragantino,4,4,2021-07-03 03:40:25
São Paulo,Flamengo,2,2,2021-09-24 09:16:15
Sport,Athletico-PR,6,6,2021-05-14 13:07:17
América-MG,Bragantino,6,2,2021-10-13 14:47:42
Palmeiras,Grêmio,3,3,2022-01-08 12:10:36
Athletico-PR,Fluminense,6,5,2021-05-27 23:57:03
Ceará,Cuiabá,7,6,2021-04-01 18:34:49
Ceará,Flamengo,7,5,2021-04-04 01:16:22
Fluminense,Bahia,0,2,2021-07-07 22:03:16
Bahia,Grêmio,6,6,2021-09-03 03:32:25
Palmeiras,Atlético-GO,6,3,2021-09-11 23:18:43
Flamengo,Palmeiras,5,3,2021-05-19 07:08:55
Bahia,Fluminense,5,0,2021-07-17 11:04:53
Bahia,Bahia,5,3,2021-10-21 18:02:57
Corinthians,Grêmio,3,0,2022-01-29 00:23:34
Fluminense,Chapecoense,6,6,2021-02-04 21:07:02
Atlético-GO,América-MG,1,2,2021-12-11 09:18:55
Corinthians,Grêmio,4,4,2021-09-29 15:34:42
Ceará,Flamengo,5,1,2021-12-27 22:09:15
Chapecoense,Atlético-GO,0,3,2021-07-20 15:19:24
Fluminense,Palmeiras,3,7,2021-11-07 04:44:56
Cuiabá,Juventude,0,1,2022-01-30 11:56:47
Chapecoense,Bragantino,6,5,2021-12-11 16:59:52
Santos,Palmeiras,2,1,2021-11-30 20:30:41
Bahia,Grêmio,3,1,2021-12-20 21:28:42
Internacional,São Paulo,7,5,2021-07-26 17:32:41
América-MG,Atlético-GO,3,5,2021-06-05 13:48:55
Flamengo,Grêmio,2,0,2021-12-11 16:41:35
Corinthians,Palmeiras,1,5,2021-03-14 00:11:22
Grêmio,Athletico-PR,4,0,2021-11-24 21:41:52
São Paulo,Internacional,7,1,2021-10-08 21:40:35
São Paulo,Flamengo,4,4,2021-05-31 22:38:59
São Paulo,Ceará,5,6,2021-07-16 08:52:16
Flamengo,Grêmio,1,4,2021-08-11 14:01:33
Grêmio,Fortaleza,1,6,2021-03-25 04:27:37
Corinthians,Grêmio,2,3,2021-04-29 21:03:38
Grêmio,Internacional,6,5,2021-12-03 21:02:24
Grêmio,Atlético-GO,2,1,2021-08-12 00:05:56
Atlético-GO,Atlético-GO,3,1,2021-10-25 13:33:15
Juventude,Cuiabá,2,1,2021-06-30 11:59:17
Grêmio,Flamengo,1,1,2021-06-24 09:28:37
Grêmio,América-MG,2,4,2021-08-01 22:27:52
Santos,Flamengo,2,4,2021-06-01 12:54:38
Cuiabá,São Paulo,5,2,2021-12-27 03:56:06
Bahia,Fluminense,6,1,2021-11-14 14:53:29
Cuiabá,Atlético-GO,6,0,2021-02-06 19:13:04
Corinthians,Internacional,6,6,2021-08-03 22:09:15
Bahia,Chapecoense,2,4,2021-10-09 17:01:50
Athletico-PR,Ceará,1,4,2022-01-28 13:20:58
Flamengo,Corinthians,6,2,2021-09-24 04:03:13
Cuiabá,Athletico-PR,2,1,2021-05-29 04:16:32
Bahia,Grêmio,4,6,2021-11-07 15:26:12
Fluminense,Internacional,7,2,2021-08-12 07:54:53
Grêmio,Grêmio,2,4,2021-09-28 10:08:53
Santos,América-MG,3,5,2021-12-10 14:04:32
Juventude,Fluminense,1,1,2022-01-23 05:42:16
Athletico-PR,Grêmio,7,3,2021-07-09 22:45:59
Ceará,São Paulo,1,3,2021-07-19 08:04:46
Athletico-PR,América-MG,2,5,2021-08-18 15:38:16
Fluminense,Athletico-PR,1,4,2021-04-29 01:45:49
Chapecoense,Flamengo,1,3,2021-05-12 02:25:24
Bahia,Cuiabá,1,0,2021-03-12 01:57:30
Flamengo,Ceará,6,2,2021-03-19 21:04:39
América-MG,Fortaleza,4,1,2021-12-16 15:31:00
América-MG,Bragantino,5,2,2021-04-02 01:56:00
Flamengo,São Paulo,7,3,2021-03-28 07:31:45
Flamengo,Atlético-GO,2,6,2021-02-20 03:04:36
Grêmio,Palmeiras,5,5,2021-08-30 11:18:27
Cuiabá,Fluminense,4,2,2022-01-23 09:59:39
Santos,Ceará,6,2,2021-09-10 23:19:51
Santos,Flamengo,1,7,2021-05-25 19:37:13
América-MG,Bahia,6,3,2022-01-03 04:23:40
Sport,São Paulo,2,4,2021-08-30 06:20:48
Corinthians,Athletico-PR,3,1,2021-09-16 01:01:01
Atlético-GO,Atlético-GO,7,1,2021-06-04 22:52:06
Sport,Chapecoense,2,5,2021-06-19 12:37:07
Sport,Fortaleza,6,5,2021-02-16 06:12:26
Atlético-GO,Palmeiras,1,2,2021-09-24 07:06:06
São Paulo,América-MG,4,7,2021-12-25 20:50:06
Santos,Athletico-PR,6,1,2021-08-14 15:25:30
Internacional,América-MG,4,6,2021-03-04 07:51:12
Atlético-GO,Ceará,2,1,2021-11-10 10:45:33
Juventude,Chapecoense,1,3,2021-08-11 18:52:01
Fluminense,Ceará,2,1,2021-07-05 00:56:39
América-MG,Sport,1,5,2021-05-16 22:54:12
Ceará,Atlético-GO,4,0,2021-09-19 07:09:41
São Paulo,Cuiabá,2,5,2021-08-27 18:48:05
São Paulo,Atlético-GO,6,6,2021-11-02 16:29:15
Grêmio,Athletico-PR,2,4,2021-03-07 06:08:39
Santos,Fluminense,5,7,2021-11-19 06:33:11
São Paulo,Cuiabá,1,5,2021-06-28 22:33:57
Corinthians,Santos,1,4,2021-03-12 22:38:56
Cuiabá,Internacional,3,2,2021-05-26 07:30:22
Palmeiras,Flamengo,1,2,2021-06-17 09:13:53
Palmeiras,Bahia,6,6,2021-07-24 05:38:02
Bahia,São Paulo,2,2,2021-10-20 01:20:14
Chapecoense,Palmeiras,1,2,2021-11-12 17:59:14
Atlético-GO,Juventude,2,4,2021-11-17 19:06:51
Cuiabá,Palmeiras,1,4,2021-08-16 22:47:16
Corinthians,Cuiabá,2,4,2021-09-04 21:42:36
Santos,Flamengo,1,5,2021-04-16 04:20:00
Fluminense,Fluminense,5,1,2021-12-11 23:48:22
Corinthians,Internacional,5,0,2021-10-23 19:50:54
Chapecoense,Bahia,2,7,2021-07-09 23:03:46
Grêmio,Fluminense,1,6,2021-10-26 12:29:05
Grêmio,Chapecoense,6,6,2021-09-11 15:43:54
Palmeiras,Atlético-GO,6,2,2021-10-10 22:13:44
Palmeiras,Santos,3,3,2021-06-28 00:55:04
América-MG,Corinthians,3,5,2021-10-08 02:11:02
Athletico-PR,Corinthians,5,4,2021-07-21 00:03:34
América-MG,Atlético-GO,4,2,2021-10-12 19:08:50
Corinthians,Santos,4,4,2021-02-21 23:39:33
Atlético-GO,Flamengo,1,7,2021-11-30 13:55:09
Grêmio,Fortaleza,5,3,2022-01-15 16:25:13
Grêmio,Atlético-GO,6,2,2021-09-18 03:59:11
Athletico-PR,Ceará,1,5,2021-07-25 18:42:27
Flamengo,Ceará,4,1,2021-05-30 07:06:50
Fluminense,Internacional,2,2,2021-03-04 21:29:06
Palmeiras,Cuiabá,6,0,2021-02-16 21:38:45
Flamengo,Sport,4,1,2021-07-10 17:39:50
Corinthians,Sport,6,7,2022-01-18 09:33:49
Cuiabá,Cuiabá,1,6,2021-03-08 14:31:54
Internacional,São Paulo,6,4,2022-01-17 11:12:52
Flamengo,Internacional,1,6,2021-03-14 06:07:13
Fluminense,Internacional,5,0,2021-11-08 20:14:27
Chapecoense,Santos,5,2,2021-09-12 10:48:56
Internacional,Grêmio,5,1,2021-10-16 08:52:38
Santos,Athletico-PR,3,0,2022-01-24 03:17:01
América-MG,Grêmio,7,7,2021-08-20 20:34:54
Santos,Corinthians,2,1,2021-11-17 20:02:52
Grêmio,Corinthians,6,7,2021-08-22 17:06:28
Flamengo,Atlético-GO,3,2,2021-06-06 17:12:06
Fluminense,Fortaleza,3,2,2021-09-25 19:06:06
Fluminense,América-MG,3,7,2021-07-10 18:19:22
Fluminense,Fortaleza,7,6,2021-03-22 10:31:38
Athletico-PR,América-MG,6,2,2021-08-18 19:41:57
Athletico-PR,Internacional,7,2,2022-01-30 10:16:13
Atlético-GO,Fortaleza,5,4,2021-06-22 23:59:41
Atlético-GO,Fluminense,1,3,2021-06-18 20:20:19
São Paulo,Sport,1,6,2021-07-13 18:53:59
Fluminense,Bragantino,5,2,2021-02-15 04:22:14
Grêmio,Palmeiras,5,2,2021-12-29 01:16:26
Santos,Palmeiras,0,0,2021-02-14 08:19:55
Ceará,Ceará,1,0,2021-05-04 20:09:59
Internacional,Ceará,6,5,2021-09-18 14:53:39
Cuiabá,Internacional,6,0,2022-01-06 19:01:15
Santos,Palmeiras,2,4,2021-12-25 08:46:38
Athletico-PR,Bahia,1,4,2021-07-27 20:51:21
Santos,Grêmio,3,0,2021-12-12 16:30:32
Bahia,Bragantino,1,4,2021-05-29 12:29:12
Cuiabá,Bahia,2,0,2021-03-07 10:22:52
Juventude,Palmeiras,7,5,2021-05-13 21:31:59
Fluminense,Corinthians,4,6,2021-09-28 22:25:02
Grêmio,Corinthians,1,5,2021-10-05 23:04:04
Fluminense,Bahia,4,1,2021-04-13 23:41:30
Fluminense,Chapecoense,6,0,2021-11-23 13:22:17
Palmeiras,Chapecoense,1,4,2021-12-28 10:20:33
Chapecoense,Chapecoense,3,6,2021-03-18 08:13:33
Cuiabá,Grêmio,3,4,2021-11-28 14:35:14
Athletico-PR,Athletico-PR,2,1,2021-12-29 14:39:21
Sport,Juventude,2,3,2021-09-27 08:19:04
Internacional,Juventude,5,4,2021-09-16 19:00:08
Grêmio,Sport,7,2,2021-11-01 01:17:48
Flamengo,Palmeiras,3,2,2021-07-27 14:53:12
Fluminense,Fluminense,4,5,2021-10-03 09:48:39
Corinthians,Santos,2,1,2021-09-06 11:05:59
Cuiabá,Ceará,4,7,2022-01-13 01:40:29
Cuiabá,Fortaleza,4,2,2021-07-16 18:52:26
Ceará,América-MG,3,4,2021-02-23 11:21:19
Chapecoense,Cuiabá,4,1,2021-08-27 12:00:43
Palmeiras,Flamengo,6,0,2021-07-23 06:39:30
Grêmio,Fluminense,3,4,2021-08-29 06:10:38
São Paulo,Internacional,4,3,2021-08-26 21:29:23
Fluminense,Athletico-PR,4,6,2021-09-08 09:48:48
Grêmio,América-MG,5,4,2021-02-15 02:47:41
Bahia,Fluminense,7,3,2021-02-18 08:20:58
Athletico-PR,Athletico-PR,3,1,2021-07-13 08:39:12
Chapecoense,Chapecoense,0,1,2021-06-26 17:24:05
São Paulo,Corinthians,6,3,2021-08-10 17:48:54
Cuiabá,Atlético-GO,2,4,2021-03-10 02:29:11
Sport,Flamengo,6,7,2021-11-14 06:09:03
Bahia,Fluminense,6,6,2021-09-08 03:42:53
Fluminense,Bragantino,3,1,2021-10-30 02:47:55
América-MG,Athletico-PR,1,5,2021-07-27 01:24:48
Internacional,Atlético-GO,2,6,2022-01-26 21:16:36
Palmeiras,Corinthians,4,5,2021-06-15 08:36:39
Internacional,Juventude,1,1,2021-08-10 21:27:40
Athletico-PR,Grêmio,3,5,2021-06-11 09:35:46
Juventude,Juventude,4,1,2021-08-12 22:05:17
Cuiabá,Ceará,1,5,2021-02-08 01:30:01
Internacional,São Paulo,2,1,2021-09-18 13:45:11
América-MG,São Paulo,3,5,2021-05-30 10:57:41
Ceará,Flamengo,3,7,2021-06-25 07:16:56
Atlético-GO,Bragantino,2,0,2021-07-12 18:34:14
Santos,América-MG,1,4,2021-11-04 14:35:37
Corinthians,Corinthians,4,1,2021-02-18 04:33:05
América-MG,Palmeiras,4,2,2021-09-16 17:18:25
Bahia,Santos,1,0,2021-08-25 07:20:05
Cuiabá,Santos,4,4,2021-12-23 10:09:55
Grêmio,América-MG,7,2,2021-09-12 00:23:25
Juventude,Fluminense,7,4,2021-04-10 07:43:58
Atlético-GO,Sport,3,1,2021-09-11 02:43:57
Cuiabá,Grêmio,5,6,2021-12-23 09:01:08
Internacional,Flamengo,4,2,2021-04-17 21:39:35
Juventude,Chapecoense,6,2,2022-01-03 00:41:52
Cuiabá,Corinthians,6,0,2021-06-08 05:47:07
Internacional,Ceará,5,3,2021-02-12 18:13:12
América-MG,Internacional,4,2,2021-08-22 08:14:11

Chapecoense,Corinthians,4,5,2021-07-02 06:11:23
Bahia,América-MG,7,1,2021-11-06 22:55:25
Internacional,Internacional,0,3,2021-11-04 10:22:26
Grêmio,Palmeiras,3,3,2021-02-08 09:03:17
Atlético-GO,Sport,3,4,2021-04-28 18:17:39
Sport,Juventude,5,4,2021-12-07 11:39:49
Palmeiras,Bragantino,2,1,2021-10-22 04:48:22
Flamengo,Fortaleza,5,4,2021-09-09 19:36:20
América-MG,Juventude,6,6,2021-04-11 18:11:40
Ceará,Fluminense,1,3,2021-04-02 16:38:15
Fluminense,Flamengo,7,4,2022-01-24 15:06:32
São Paulo,Atlético-GO,5,5,2021-06-30 13:42:19
Athletico-PR,Atlético-GO,5,3,2021-10-30 08:15:45
Palmeiras,Internacional,5,1,2021-02-27 16:46:01
América-MG,Grêmio,5,6,2021-12-03 21:01:42
Atlético-GO,Bahia,3,6,2021-04-13 08:30:58
Santos,Chapecoense,5,4,2021-10-28 13:17:54
Ceará,Corinthians,0,1,2021-10-07 06:31:50
Palmeiras,Fluminense,6,5,2022-01-15 23:39:47
América-MG,Internacional,5,0,2021-09-12 00:41:01
América-MG,Atlético-GO,6,2,2022-01-27 14:24:15
Ceará,Sport,6,4,2021-06-09 19:41:05
Atlético-GO,Atlético-GO,6,6,2021-09-27 04:06:50
América-MG,Chapecoense,6,5,2022-01-27 06:47:57
Chapecoense,América-MG,1,1,2022-01-30 07:47:41
Flamengo,Atlético-GO,6,7,2021-02-25 13:56:22
Flamengo,Juventude,5,5,2021-12-22 18:54:57
Flamengo,Atlético-GO,2,0,2021-03-06 16:49:19
Atlético-GO,Sport,4,6,2021-10-15 06:03:50
Ceará,Ceará,5,6,2021-06-27 18:21:33
Corinthians,Internacional,1,7,2021-07-26 05:45:11
Corinthians,São Paulo,2,0,2021-07-23 10:59:44
Santos,Internacional,5,1,2021-04-07 02:38:10
Santos,Bahia,7,4,2022-01-18 13:30:13
Palmeiras,Chapecoense,1,4,2021-10-28 13:18:28
Atlético-GO,Bahia,6,1,2021-07-13 00:53:35
Corinthians,Internacional,3,4,2021-02-23 21:53:06
Atlético-GO,Grêmio,4,5,2021-06-07 08:11:44
Grêmio,Corinthians,4,7,2021-10-03 13:14:34
Fluminense,Fluminense,0,3,2021-09-15 11:36:40
Grêmio,Internacional,2,6,2021-07-31 13:59:56
Juventude,Atlético-GO,3,6,2021-04-07 18:30:49
Corinthians,Ceará,2,5,2021-06-18 00:35:15
Corinthians,Chapecoense,5,4,2021-09-01 07:31:42
Bahia,Ceará,2,4,2021-06-26 17:27:03
Ceará,Chapecoense,0,7,2021-08-22 04:30:36
Athletico-PR,Atlético-GO,7,1,2021-09-16 02:55:46
Flamengo,Corinthians,6,6,2021-07-27 07:20:57
Chapecoense,Athletico-PR,3,2,2021-03-10 10:43:28
Fluminense,América-MG,2,1,2021-05-26 07:16:01
Palmeiras,Juventude,3,6,2021-12-10 00:30:24
São Paulo,Juventude,5,1,2021-11-18 03:43:41
Juventude,Bahia,1,7,2021-02-18 18:42:21
Ceará,Bragantino,2,7,2021-04-13 07:53:37
Internacional,Sport,7,6,2021-04-07 19:26:02
Ceará,Palmeiras,3,2,2021-05-19 23:59:49
Palmeiras,São Paulo,4,4,2021-07-23 11:07:33
Athletico-PR,Grêmio,3,6,2021-05-28 00:04:31
Flamengo,Grêmio,1,1,2021-09-03 20:12:13
Flamengo,Flamengo,2,1,2021-10-05 03:57:31
Juventude,Cuiabá,6,4,2021-07-29 11:48:17
São Paulo,São Paulo,3,2,2021-09-07 22:55:58
Juventude,Juventude,6,4,2021-05-08 10:28:54
São Paulo,Bahia,5,2,2021-02-09 22:57:04
Ceará,América-MG,6,3,2022-01-25 23:49:48
Ceará,Fluminense,7,5,2021-03-13 21:03:18
Bahia,Juventude,4,4,2021-12-07 23:51:06
Ceará,Athletico-PR,5,6,2021-05-27 12:12:42
Cuiabá,Athletico-PR,4,1,2021-08-09 07:49:13
Cuiabá,Grêmio,2,1,2021-12-18 13:23:34
Athletico-PR,Internacional,4,2,2021-06-27 21:22:04
Corinthians,Fortaleza,4,3,2021-10-21 09:56:28
Ceará,Palmeiras,1,0,2021-11-24 14:28:02
São Paulo,Bragantino,6,4,2021-09-04 04:02:24
Athletico-PR,Santos,6,4,2021-06-05 03:18:03
Grêmio,São Paulo,6,4,2021-06-25 10:49:02
Flamengo,Flamengo,3,2,2021-04-04 12:02:28
Juventude,Internacional,4,1,2021-11-14 14:15:39
Corinthians,Palmeiras,5,5,2021-10-25 18:23:49
Palmeiras,América-MG,5,6,2021-08-19 08:56:42
Sport,Atlético-GO,6,0,2021-11-08 00:02:44
Internacional,Santos,2,3,2021-02-10 15:15:10
Atlético-GO,Flamengo,3,2,2021-03-29 04:16:02
Juventude,Internacional,7,2,2021-10-22 21:21:33
Flamengo,Flamengo,2,5,2021-09-11 17:57:35
São Paulo,América-MG,3,1,2021-03-29 01:50:07
Sport,Sport,5,3,2021-06-19 16:24:42
Fluminense,Bragantino,6,6,2021-04-21 19:21:45
Atlético-GO,Palmeiras,1,6,2021-06-07 21:41:18
América-MG,Chapecoense,2,0,2021-10-13 00:30:28
Ceará,América-MG,4,3,2021-05-11 02:21:24
Atlético-GO,Corinthians,3,1,2021-02-12 15:31:11
Bahia,Flamengo,4,4,2021-11-05 10:05:59
Corinthians,Bahia,4,4,2021-04-16 21:09:12
Grêmio,Fortaleza,3,1,2021-12-05 11:21:25
Corinthians,Palmeiras,4,6,2021-03-10 04:43:34
Fluminense,Fortaleza,5,4,2021-08-27 08:03:43
Juventude,Bragantino,0,6,2021-06-13 11:18:37
Palmeiras,Ceará,4,6,2021-12-16 14:40:45
Ceará,Ceará,2,4,2021-10-08 21:16:45
Fluminense,Ceará,1,3,2021-12-13 00:48:37
Atlético-GO,Athletico-PR,4,1,2021-07-20 04:27:54
Chapecoense,São Paulo,6,2,2021-12-04 19:24:18
Ceará,Bahia,1,7,2021-04-16 06:15:04
Fluminense,Atlético-GO,1,3,2021-10-21 00:12:50
América-MG,Sport,3,2,2021-05-14 04:07:20
Ceará,Athletico-PR,2,5,2021-04-21 15:32:30
Palmeiras,Bahia,7,6,2021-10-23 08:56:33
Corinthians,Grêmio,2,5,2022-01-27 05:15:34
Bahia,Grêmio,6,5,2021-07-27 03:07:22
Corinthians,Sport,5,5,2021-09-11 22:11:02
Athletico-PR,Corinthians,4,7,2021-04-17 22:56:22
Flamengo,Bahia,4,6,2022-01-17 11:16:54
Cuiabá,Chapecoense,2,1,2021-10-10 19:26:51
Flamengo,Bragantino,3,4,2021-07-18 21:55:22
Santos,Bragantino,4,1,2021-07-26 14:25:26
Cuiabá,Bragantino,2,7,2022-01-06 16:42:39
São Paulo,Bragantino,1,3,2021-04-25 02:23:58
Athletico-PR,Sport,3,5,2021-11-01 01:02:49
Flamengo,Palmeiras,3,5,2021-08-08 06:30:44
Atlético-GO,América-MG,1,2,2021-08-01 20:49:07
Santos,Santos,5,2,2021-10-04 10:14:11
Flamengo,Santos,0,7,2022-01-30 12:44:16
Atlético-GO,Fluminense,5,3,2021-05-09 01:41:28
Cuiabá,Grêmio,2,7,2021-03-26 19:04:42
Santos,Sport,0,1,2021-08-16 18:00:42
Palmeiras,Juventude,5,4,2021-08-09 07:39:46
Bahia,Athletico-PR,3,1,2021-05-28 03:52:50
Atlético-GO,Sport,2,5,2021-11-05 08:46:31
Santos,Juventude,0,5,2022-01-13 06:46:17
Fluminense,Grêmio,4,6,2021-12-09 21:43:27
Ceará,Juventude,4,5,2021-05-12 01:53:59
Santos,Fortaleza,6,1,2021-10-08 12:07:20
Flamengo,Corinthians,5,0,2021-02-03 10:51:31
